15485406,15843555,1
15653620,15521421,1
15984622,15680138,1
15511534,16009735,1
15461827,15447914,1
15642837,15682447,1
15470013,15557066,1
15874499,15630394,1
15693738,15761095,1
15507591,15584575,1
15753741,15753673,1
15922616,15544218,1
15557741,15470653,1
15975931,15575089,1
16018742,15977982,1
15815109,15654465,1
15376591,15674939,1
15406252,15387269,1
15803116,15893751,1
15748186,15697119,1
16015140,15460330,1
16004311,15876399,1
15711512,15781410,1
15711160,15578358,1
15652377,15514039,1
15997043,15558991,1
15419991,15556452,1
15730919,15605269,1
15466465,15723658,1
15824743,15587122,1
15924393,15761785,1
15775040,15601129,1
15891307,15866777,1
15788372,15625956,1
15985358,15632791,1
15714818,15684204,1
16014496,15435738,1
15909140,15616388,1
15494003,15614660,1
15461819,15440281,1
15460727,15496005,1
15487951,15418985,1
15484966,15814521,1
15554102,15634289,1
16025735,15773167,1
15758796,15599927,1
15429266,15459803,1
15916927,15977724,1
15866445,15520852,1
15490862,15641299,1
15846740,15764605,1
15405633,15641903,1
15485930,15651972,1
15658223,15451109,1
15907948,15985332,1
15933106,15421063,1
15523553,15782278,1
15700924,15446705,1
15733478,15937545,1
15791247,15968804,1
15856490,15932209,1
15883620,15935642,1
15679417,15899291,1
15854873,15910919,1
15530926,15512763,1
15631008,15577375,1
15864062,15710208,1
15951555,15579382,1
15848151,15491939,1
15580415,15461045,1
15647822,15394834,1
15982784,15849197,1
15824991,15482623,1
15468097,15599936,1
15787700,15447225,1
15571090,15422775,1
15511654,15850225,1
15749261,16018619,1
15710367,15760321,1
15388964,15763344,1
15700183,15735463,1
15951117,15777712,1
15853337,15742714,1
15544201,15531827,1
15427320,15981122,1
16010700,15833904,1
15697195,15891429,1
15942403,15470720,1
15863686,15839396,1
15419194,15540896,1
15854113,15469710,1
15556434,15814313,1
15710317,15668938,1
15843439,15914498,1
15781595,15794506,1
15411515,15480959,1
15553123,15508639,1
15870652,15756743,1
15375912,15550190,1
15398177,15889940,1
15879454,15480642,1
16014295,15387560,1
15649815,15590293,1
15500625,15838809,1
15463788,15491454,1
15585783,15949400,1
15759326,15637889,1
15678649,15527820,1
15377077,15529000,1
15673114,15730470,1
15834477,15495720,1
15475114,15432635,1
15959453,15557150,1
15631232,15661058,1
15407720,15799441,1
15694880,15532560,1
15931630,15461219,1
15711092,15417298,1
15803040,15931301,1
15923114,15911247,1
15939973,15731884,1
15518871,15479863,1
15682964,15679596,1
15872414,15779201,1
15588271,15858945,1
15413808,15759821,1
15852464,15568601,1
15472182,15745090,1
15590230,15456867,1
15415314,15754814,1
15533122,15822859,1
15644649,15458278,1
15481350,15479035,1
15472626,15789657,1
15831714,15396039,1
15493264,15450500,1
15532141,15863665,1
15389596,15989430,1
15647251,16011123,1
15606851,15837971,1
15555170,15693239,1
15799674,15667774,1
15715287,15683153,1
15794804,15729898,1
15959069,15864104,1
16017702,15395231,1
15973438,15475504,1
15923158,16019025,1
15490805,15474698,1
15656804,15558334,1
15709347,15630634,1
15505763,15649834,1
15694642,15734559,1
15792843,16010711,1
15526735,15863772,1
15566164,15626667,1
15885195,15586695,1
15961936,15975487,1
15877738,15833099,1
15763275,15843946,1
16007048,15961011,1
15690094,16011451,1
15736842,15610732,1
15898065,15808159,1
15647014,15703873,1
15458355,15562604,1
15561397,15971324,1
15945952,15644913,1
16018981,15590831,1
15401107,15584024,1
15997354,15951682,1
15988721,15410744,1
15474237,15529433,1
15862098,15616275,1
15860553,15581516,1
15967892,16017854,1
15860083,15638259,1
15410013,15935961,1
15775671,15510476,1
15732048,15873836,1
15642140,15946650,1
15566718,15684514,1
15654490,15440165,1
15483308,16005412,1
15776719,15418937,1
15609524,15408306,1
15697373,15689879,1
15908679,15473096,1
15531895,15552658,1
15493076,15805023,1
15933579,15965825,1
15850317,15947477,1
15852082,15545208,1
15706093,15830606,1
15595539,15580388,1
15594026,16005958,1
15921405,15865584,1
15561871,15769478,1
15854351,15981295,1
15577868,15458509,1
16015726,15731056,1
16014365,15642748,1
15388696,15450695,1
15612240,15970804,1
15710111,15965859,1
15858439,15378887,1
15428213,15840463,1
15544481,15623148,1
15995597,15907903,1
15522761,15604719,1
15970127,15414466,1
15843642,15771960,1
15811365,15680343,1
15615108,15689739,1
15571679,15851380,1
15599226,15647449,1
15432911,15913784,1
15694817,16017518,1
15385410,15885084,1
15401474,16025956,1
16025783,15851026,1
15807309,15642116,1
15702448,15991756,1
16023534,15732866,1
15960082,15532125,1
16014963,15594425,1
16002142,15689905,1
15632881,15632611,1
16002887,15417329,1
15917885,15777382,1
15995947,15892971,1
15456600,15890203,1
15812329,15962487,1
15953007,15490461,1
15673657,15494788,1
15442666,15511951,1
15950415,15935206,1
15968441,15784486,1
15480314,15484645,1
15599668,15878100,1
15778613,15746915,1
15609157,15455908,1
15758297,15681030,1
15668834,15636469,1
15661728,15650737,1
15764429,16022338,1
15940219,15502943,1
15885323,16015034,1
15984509,15700151,1
15977239,15416390,1
15976141,15628569,1
15761958,15828932,1
15971440,15574879,1
15918782,15543753,1
15782926,15516581,1
15734456,15773488,1
15622701,15887387,1
15913854,15759511,1
15954474,15404121,1
15784966,15723473,1
15944526,15400596,1
15859058,15674029,1
15774276,15634153,1
15710082,15791864,1
15586015,15494436,1
15764275,15531217,1
15804660,15936566,1
15848687,15548361,1
15777398,15756549,1
15753460,15808717,1
15827835,15528127,1
15524596,15581463,1
15504794,15779058,1
15835509,15529510,1
15787761,15858691,1
15958748,15859208,1
15646252,15712882,1
15505333,15937708,1
15726187,15406999,1
15863615,15700792,1
15982294,15726998,1
15710744,15783068,1
15652925,15709972,1
15771351,15765635,1
15950348,15839970,1
15568092,15685471,1
15632345,15912625,1
15408487,15561877,1
15537838,15583731,1
16014390,16011578,1
15424921,15493160,1
15626344,15652224,1
15965560,15431013,1
15403381,15784043,1
15667553,15890064,1
15410876,15515978,1
15929709,15478466,1
15890700,15405833,1
15560709,15803726,1
16011884,15522762,1
15709928,16019455,1
15958556,15777075,1
15629908,15695346,1
15488805,15794427,1
15455263,15925725,1
15377554,15900212,1
15580234,15894948,1
15839140,15868729,1
15378162,15635957,1
15726588,15638467,1
15931637,15574167,1
15990333,15394484,1
15482505,15848291,1
15927371,15677420,1
15536186,15451327,1
15947890,15708327,1
15518276,15675664,1
15885576,15552334,1
15562198,15620617,1
15656080,15456860,1
15685335,15975164,1
15691346,15932622,1
15420911,15725892,1
15879465,15578359,1
15613983,15741572,1
15604747,16003811,1
15982659,15777768,1
15743885,15673962,1
15513899,15824965,1
15999213,15676489,1
15437864,15758650,1
15805709,15921046,1
15619728,15534906,1
15900782,15527374,1
15949641,15422467,1
15403733,15721926,1
15400397,15950300,1
15593973,15444847,1
15985561,15407115,1
16017803,15388129,1
15496334,15973162,1
15917263,15519466,1
15459821,15412044,1
15583623,15584854,1
15461061,15725488,1
15708064,15694721,1
15422170,15920861,1
15700650,15904673,1
15544196,15483574,1
15580176,15782299,1
15621875,15633088,1
15644009,15780955,1
15423961,15964936,1
15782765,15679393,1
15436684,15449787,1
16006657,16011074,1
15997152,15398915,1
15695637,15487008,1
16010564,15678938,1
15518278,15819101,1
15440778,15512982,1
15429095,15583951,1
15520494,15541474,1
15951391,15548094,1
15905084,15755062,1
15676449,15427030,1
15428021,15989257,1
15941248,15641362,1
15751064,15812587,1
15494010,15962547,1
15878677,15826235,1
15411556,15414023,1
15794584,15540746,1
15419131,15617790,1
15584438,15679182,1
15517332,15478069,1
15582862,15697470,1
15733927,15384166,1
15872935,15388749,1
16017570,15574913,1
15734235,16006927,1
15903967,15740326,1
15953727,15931293,1
15707052,15413421,1
15561761,15606030,1
15395044,15508463,1
15442985,15784770,1
15804750,15778140,1
15701067,15783452,1
15902888,15485591,1
15892875,15958151,1
15665225,15706468,1
15664787,15529658,1
15609071,15511582,1
15778016,15955567,1
15594727,15697951,1
15627935,15770819,1
15713512,15959434,1
15741978,15888626,1
15465151,15621845,1
15949373,15564461,1
15796236,15897404,1
15819165,15408913,1
15714026,15660932,1
15594735,15947128,1
15940510,15986520,1
15836665,15492088,1
15473511,15749026,1
16016329,15887613,1
15933090,15600233,1
15806307,15582306,1
15996924,15496832,1
15639172,15521460,1
15823475,15712032,1
15644694,15664241,1
15900608,15619746,1
15731716,15696098,1
15528928,15582449,1
15834992,15857539,1
15578121,15939970,1
15828913,15657888,1
15996655,15893479,1
15634767,15856510,1
15580774,15559176,1
15937970,15389466,1
15518094,15639007,1
15860203,15773700,1
15608484,15660427,1
15780134,15916643,1
15595567,15896724,1
15705491,15889465,1
15502192,15764060,1
15827024,15376252,1
15528796,15815550,1
15584154,15935949,1
15433936,15804192,1
15597009,15406238,1
15431148,15824472,1
15983391,15806955,1
15488742,15954366,1
15503248,15971570,1
15891594,15581950,1
15606912,16009261,1
16023717,15746002,1
15476901,15725944,1
15400307,15563768,1
15495890,15752827,1
15398024,15494491,1
15990666,16012874,1
15904488,15409324,1
15954603,15421064,1
15609089,15463072,1
15836175,15805171,1
15954269,15694858,1
15526842,15654784,1
15474545,15595506,1
15863243,15983839,1
15875673,16006651,1
15840878,15543267,1
15531692,15991772,1
15861909,15516224,1
15429105,15403280,1
15423589,15942505,1
15586730,15718735,1
15928964,15795762,1
15601337,15722368,1
15735221,15605024,1
15884335,15864810,1
15413187,15557642,1
15705994,15402218,1
15472695,15739595,1
15803009,15762937,1
15467579,15411716,1
15888955,15697481,1
15524462,15898324,1
15867690,15599351,1
15931751,15905527,1
15549591,15606780,1
15923323,15659473,1
15935076,15600681,1
15906599,15943606,1
15760659,15652967,1
15725837,15417513,1
15465254,15927189,1
15666450,15874470,1
15874058,15738950,1
15416941,15636427,1
15793044,15638992,1
15867705,15490936,1
15877986,15614975,1
15423507,15539877,1
15867863,15549668,1
15622743,15487506,1
15800579,15754750,1
15653098,15640097,1
15978919,15834512,1
15882348,15589373,1
15705881,15794854,1
15572418,15920926,1
15633410,15512936,1
15824447,15584437,1
15590006,15807973,1
15860233,15584642,1
15678222,15470246,1
15446829,15928412,1
15998506,15809986,1
15536905,15904897,1
15688905,15957673,1
15549249,15438567,1
15458433,15563857,1
15451856,15805768,1
15441623,16004334,1
15443719,15586492,1
15856430,15384695,1
15670718,16023077,1
16015251,15761626,1
15676739,15874579,1
16016788,15400235,1
15753568,15492796,1
15777540,15439826,1
15921634,15736405,1
15786726,15380784,1
15584330,15718182,1
15811655,15395558,1
15568087,15694768,1
15913646,15713945,1
15762486,15888428,1
15533148,15921210,1
15643155,15537691,1
15937747,15773374,1
15415839,15408514,1
15549878,15795951,1
15586202,15778784,1
15744037,15811016,1
15444929,15565878,1
15583339,16006746,1
15766196,15523641,1
15636354,15994478,1
15837852,15646957,1
15758176,15394468,1
15806635,15679841,1
15982532,15455823,1
15538535,15860153,1
15801064,15393352,1
15792069,15779879,1
15557299,15613137,1
15868579,15770242,1
15551207,15504926,1
15542061,15979720,1
16025256,15476392,1
15550079,15907478,1
15682557,15990163,1
16009228,15818154,1
15416764,15574513,1
15881631,15393381,1
15977790,15920712,1
15572960,15798169,1
15615301,15785305,1
15682665,15991322,1
15604077,15626725,1
15549440,15698273,1
15969885,15876367,1
16023431,15694330,1
15845354,15901444,1
15576598,15375322,1
15571284,15726873,1
15715045,15880387,1
15931970,15972347,1
15993258,15798296,1
15785397,15890490,1
15848400,15847679,1
15381961,15953650,1
15455241,15838684,1
15660527,15603435,1
15733250,15623406,1
15807332,15977760,1
15707349,15871276,1
15573532,15389627,1
15820918,15814279,1
15856872,15738110,1
15942766,15722394,1
15977721,15862670,1
15549446,15709565,1
15720188,15521725,1
15449246,15967652,1
15850320,15738734,1
15763145,15737035,1
15655268,15922286,1
15792015,16017819,1
15475604,15624362,1
15771424,15946788,1
15514384,15506699,1
15840417,15981284,1
15521696,15606658,1
15539128,15574995,1
15419847,15972322,1
15376665,15733420,1
15654692,15541605,1
15639766,15710979,1
16017698,15920805,1
15984780,15764556,1
15771982,16008295,1
15875676,15970366,1
15992617,15824519,1
15505547,15697132,1
15665956,15885927,1
15458722,16010774,1
15638462,15977082,1
15967995,15544170,1
15547019,15584590,1
15535358,15998297,1
15640699,15566783,1
15470915,15901937,1
15586790,15758241,1
15892347,15775522,1
15861100,15983093,1
15657464,15460023,1
15917210,15572731,1
15725542,15478531,1
15591734,16008926,1
15877850,15731968,1
15509251,15387185,1
15967599,15498132,1
15738116,15962972,1
15965798,15934134,1
15773426,15573905,1
15503142,16020986,1
15443663,15819391,1
15487658,15394708,1
15961972,15537472,1
15478913,15638244,1
15558122,15587425,1
15464601,15881385,1
15756952,15919173,1
15798907,15488059,1
15696891,15949786,1
15656635,15887475,1
15431996,15667556,1
15694361,15859633,1
15577000,15588140,1
15895180,15562254,1
15967260,15805261,1
15669024,15892341,1
15381427,15693998,1
15918922,15616884,1
15791323,15590047,1
15589965,15892247,1
15591726,15449305,1
15425279,15625306,1
15837535,15633377,1
15641591,15946469,1
15796237,15399249,1
15870877,15508423,1
15431057,15920003,1
15823353,16007397,1
15876908,16023209,1
15992728,15520240,1
15419712,15649841,1
15837354,15644502,1
15822448,15911713,1
15415476,15592812,1
15808225,15699536,1
15991539,15582413,1
15608300,15757458,1
15611019,15711838,1
15389306,15809317,1
15573132,15506532,1
15889199,15910225,1
15446766,15459156,1
15635539,15923753,1
15407394,15456947,1
15556446,15730530,1
15814913,15952163,1
15836303,15438391,1
15546384,15589509,1
15716251,15837382,1
15827271,15508793,1
15808986,15538991,1
15906849,15891054,1
15375614,15960520,1
15774997,15600072,1
15998439,15922513,1
15470036,16023052,1
15867111,15904437,1
15452539,15541368,1
15530672,15415256,1
15537791,15539411,1
15969117,15562132,1
15514088,15463332,1
15920584,15889804,1
15791927,15514543,1
16016632,16025684,1
15916876,15465999,1
15588014,15643141,1
15702201,15732100,1
15680189,15499764,1
15846132,15447292,1
15536230,15615991,1
15507402,16002345,1
15543824,15581924,1
15798913,15976702,1
15408735,15442905,1
16009840,15937748,1
15434319,15602785,1
15553389,15743418,1
15385831,15860121,1
15848702,15588361,1
16018005,15670028,1
15934740,15762747,1
15399863,15456017,1
15766293,15714662,1
15634139,15938605,1
15686649,15582443,1
15949303,15559022,1
15415567,15922277,1
15985671,16010622,1
15377074,15540024,1
15672701,15805714,1
15649715,15813212,1
15714824,15401691,1
15682210,15835418,1
15710938,15528524,1
15772090,15807710,1
15848265,15570007,1
15836191,15882297,1
15596935,15457695,1
15723709,15777140,1
15865637,15826124,1
15381666,15526427,1
15695900,15512090,1
15762439,15807222,1
15596061,15442684,1
15491367,15844365,1
15981288,15913767,1
15841054,15455747,1
15491996,15846007,1
15504738,15872589,1
15729747,15410461,1
15890190,15865179,1
15832833,15602178,1
15838127,15742920,1
16018502,15379408,1
15831866,15902533,1
15778204,15395157,1
15931101,15552908,1
15965169,15606654,1
15644813,15867457,1
15398634,15639206,1
15689651,15504096,1
15399670,15759577,1
15768535,15905790,1
15460540,15633681,1
15453088,15544271,1
16026848,15390016,1
15605674,15631307,1
15790950,15701831,1
15700575,15584796,1
15686606,15693211,1
15961769,15566125,1
15611969,15555974,1
15967539,15838050,1
15490983,15871767,1
15892661,15783805,1
15730385,15528996,1
15602462,15950255,1
15809121,15984650,1
15413092,15511147,1
15960305,15479742,1
15508280,15542034,1
15948460,15392825,1
15670314,15398383,1
15608450,15992473,1
15712680,15565650,1
15693194,15850576,1
15916411,15377281,1
15666792,15657907,1
15820530,15991917,1
15429962,15482947,1
15589949,15948031,1
15708388,15712274,1
15934732,15745428,1
15609310,15767195,1
15944140,15745005,1
15875846,15444289,1
15812948,15555462,1
15719355,15459654,1
15641607,15807665,1
16008527,15633649,1
15533317,15840026,1
15557094,15705910,1
15871163,15541298,1
15699874,15421104,1
15840168,15637044,1
15408383,15488891,1
15918143,15436117,1
15740926,15763790,1
15580120,15870621,1
15769897,15551419,1
15907327,15759948,1
15745782,15547703,1
16018096,16010805,1
15921280,15541847,1
15404966,15574459,1
15578483,15767219,1
15675738,15847487,1
15928271,15635018,1
15462582,15417132,1
15844699,15417729,1
15904312,15939277,1
15899842,15672330,1
15553566,15749756,1
15508116,15780342,1
15717262,15393776,1
16000435,15979618,1
15987887,15449240,1
15838501,15661224,1
15773036,15683444,1
15624687,15462783,1
15726065,15880340,1
15632541,15520628,1
15566160,15683982,1
15566778,15619068,1
15636220,15588059,1
15935613,15848140,1
15970616,15461887,1
15911736,15422155,1
15488228,15641796,1
15579153,15857405,1
15544352,15797723,1
15874312,15863078,1
15720828,15426282,1
15847521,15714012,1
15691043,15475420,1
15538469,15642486,1
15612713,15379296,1
15391032,15986889,1
15921814,15383086,1
15490066,15975664,1
15898953,16010995,1
15470607,15633360,1
15635293,16023735,1
15691011,15985881,1
15643615,15395179,1
15559771,15631511,1
15527170,15438222,1
15811415,16000992,1
15649478,15463121,1
15515543,15953675,1
15390903,15928891,1
15891351,15857629,1
15921286,15910813,1
15913054,15984588,1
15564428,15719556,1
15921342,15636950,1
15827038,15777781,1
15567923,15927501,1
15760289,15428224,1
15782179,15428576,1
15716334,15770384,1
15543419,15743606,1
15560276,15987805,1
15846309,15483673,1
15808448,15723632,1
15982610,15780772,1
15526065,15975043,1
15985102,15879845,1
15447664,15418563,1
15830746,15447592,1
15800496,15765958,1
16016910,15992849,1
15535886,15493785,1
15824958,15962169,1
15488123,15728783,1
15411079,15544982,1
15927888,15838985,1
15678977,15413214,1
15750772,15590026,1
15635123,15836854,1
15521430,15865600,1
15416338,15891787,1
15417764,15668084,1
15754156,15764710,1
15565662,15437030,1
15809445,15603103,1
15714871,15496119,1
16007070,16012632,1
15766552,15599980,1
15558766,15557391,1
15739629,15514263,1
15575030,15420204,1
15571181,15906075,1
15516567,15461211,1
15383147,15822810,1
15823334,15676126,1
15984644,15866126,1
15858121,15972072,1
15985665,15682400,1
16010527,15915259,1
15644625,15984343,1
15937152,15515448,1
15858589,15396224,1
15728973,15604759,1
15498238,15998688,1
15702988,15715948,1
16009685,15635158,1
15570124,15493555,1
15665916,15863812,1
15733791,15813910,1
15549713,15687916,1
15565221,15596204,1
15724415,15955476,1
15935409,16003518,1
15490555,15533705,1
15636806,15622061,1
15587562,15900771,1
15809782,15971294,1
15452183,15577197,1
15989864,15648357,1
15446414,15809057,1
15699841,15524194,1
15470140,15579654,1
15928335,15910809,1
15759298,15823649,1
15658171,15770632,1
16006382,15891209,1
15793222,15494742,1
15721061,15402011,1
15375729,15613365,1
15992530,15931769,1
15466918,15466873,1
15802640,15671062,1
15989238,15403227,1
15445995,15868687,1
15786990,15713890,1
15886309,16002452,1
15885294,15422451,1
15869983,15413361,1
15684301,15939636,1
15592341,15923626,1
15606532,15889644,1
15706820,15418085,1
15597427,16016570,1
15970483,15599094,1
15831983,15819247,1
15583072,15500645,1
15722515,15576407,1
15855830,15938433,1
15799283,15663607,1
15564033,16020412,1
15987576,15860447,1
15499246,15797831,1
15597176,15412245,1
15902297,15599090,1
15497989,15385699,1
15941298,15429747,1
15691907,15534092,1
15478887,15876409,1
15591415,15606939,1
15530019,15977307,1
15680920,15713386,1
15602516,15742466,1
15945927,15739413,1
15494125,15804919,1
15646397,15749711,1
15532395,15891803,1
15912665,15522272,1
15816783,16017535,1
15440024,15634460,1
15571895,15567478,1
15908337,16004868,1
15830281,15937210,1
15558591,15651799,1
15561030,15505952,1
15702198,15524056,1
15469889,15807172,1
15924344,16015236,1
15906483,15844472,1
15490735,15946939,1
15696284,15699830,1
15651447,15616965,1
15794129,15837251,1
15485161,15722601,1
15860335,15465139,1
15854780,15831981,1
15661769,15886047,1
15403574,15885568,1
15735692,15932163,1
15583401,15490418,1
15542852,15918008,1
15671577,15389265,1
15871635,15684993,1
15676196,15681702,1
15762542,15824382,1
15489046,15899228,1
15523814,15388224,1
15950594,15888471,1
15671992,15651454,1
15677166,15649214,1
15806316,15545949,1
15818557,15550735,1
15685917,15898133,1
15842607,15655944,1
15885537,15592828,1
15719665,15629925,1
15839802,15762149,1
15641918,15814109,1
15433902,15805785,1
15847924,15804166,1
15869160,15649238,1
15390504,15987267,1
15716763,15443284,1
15741908,15467102,1
15791016,15387460,1
15513015,15691026,1
15609074,15890501,1
15676297,15838807,1
15649285,15886362,1
15844784,15930807,1
15838044,15479528,1
15377560,15498935,1
15481901,15538650,1
15661979,15460517,1
15951761,15990587,1
15490224,15523275,1
15642030,15794970,1
15789269,15556418,1
15812367,15376109,1
15987477,15453841,1
15511464,16007793,1
15582749,15504763,1
15727664,15835942,1
15505360,15866548,1
15885499,15832781,1
15867367,15816416,1
15494467,15430793,1
15590617,15731469,1
15723915,15700663,1
15852296,15724478,1
15521671,15749601,1
15377461,15946196,1
15885219,15622601,1
15378776,15896932,1
15879009,15740632,1
15582386,15801599,1
15666400,16023358,1
15673304,15450557,1
15999007,15550176,1
15884964,15863778,1
15770651,15713835,1
15469261,15573210,1
15951012,15391013,1
15525124,15610455,1
16000816,15566120,1
15496207,15629103,1
15413182,15661839,1
15429024,15623876,1
15562487,15742255,1
15709910,15690124,1
15998895,15597885,1
15969709,15780783,1
15561585,16014554,1
15902163,15864855,1
15671688,16025366,1
15847468,15522595,1
16027701,15777580,1
15791235,15919079,1
15605667,15503728,1
15765029,15614998,1
15708544,15603970,1
15754768,15511471,1
15829428,15725516,1
15390085,15792332,1
15786135,15418820,1
15737194,15618912,1
15574628,15925840,1
15414104,15755443,1
15869130,15647272,1
15925141,15446353,1
16012109,15854987,1
15640752,15561981,1
15812230,16023719,1
15389564,15569745,1
15642366,15790114,1
15637997,15491778,1
15641984,15418784,1
15491359,15990763,1
15408818,15984251,1
15698019,15678650,1
15643198,15557864,1
15695271,15947978,1
15755513,15452274,1
15601056,15683775,1
15789529,15617834,1
15834556,15467204,1
15949930,15610758,1
15776250,15526907,1
15616960,15468417,1
15897766,15448385,1
15960049,15665343,1
15767189,15911529,1
15552461,15758002,1
15402866,15867086,1
15433540,15689554,1
15724349,15787018,1
15395663,15458836,1
15824177,15925660,1
15393616,15817311,1
15581331,16009663,1
15531783,15529308,1
15851343,15823733,1
15863476,15411508,1
15429917,15809335,1
15597561,15866456,1
15911426,15423242,1
15516969,15882396,1
15590759,15665633,1
15900593,15913066,1
15409800,15485587,1
15467117,15657345,1
15716841,15920622,1
15872011,15695651,1
15862283,15430820,1
15424149,15913679,1
15929913,15374931,1
15837232,15677208,1
15942491,15894960,1
15774143,15695028,1
16027566,15848587,1
15824452,15724244,1
15959695,15633878,1
15690874,15588123,1
15719137,15914541,1
15943121,15405482,1
15550319,15526474,1
15757910,15654479,1
15783548,15482759,1
15505204,15531479,1
15913361,15604248,1
15384370,15672347,1
15798279,15785050,1
15431556,16010332,1
15877148,15982116,1
15391629,15548812,1
15674495,15536014,1
15431917,15417327,1
15978478,15997690,1
